ID,Date,Element,Data_Value
SZ000008440,2005-09-05,TMIN,164
SZ000008440,2005-04-03,TMIN,66
SZ000008440,2005-04-03,TMAX,179
SZ000008440,2014-07-08,TMIN,119
SZ000008440,2014-07-08,TMAX,171
SZ000008440,2005-08-04,TMAX,247
SZ000008440,2005-08-04,TMIN,135
SZ000008440,2010-06-19,TMAX,169
SZ000008440,2009-10-21,TMAX,115
SZ000008440,2011-11-24,TMAX,46
SZ000008440,2013-11-23,TMAX,63
SZ000008440,2010-11-26,TMAX,19
SZ000008440,2010-11-26,TMIN,-45
SZ000008440,2011-11-24,TMIN,30
SZ000008440,2009-06-20,TMIN,92
SZ000008440,2009-06-20,TMAX,202
SZ000008440,2009-10-21,TMIN,30
SZ000008440,2012-08-22,TMIN,189
SZ000008440,2007-06-21,TMAX,230
SZ000008440,2010-09-17,TMAX,181
SZ000008440,2005-04-09,TMIN,35
SZ000008440,2015-07-24,TMAX,331
SZ000008440,2006-02-10,TMIN,-54
SZ000008440,2014-07-13,TMIN,151
SZ000008440,2010-12-30,TMIN,1
SZ000008440,2005-05-01,TMIN,114
SZ000008440,2008-03-22,TMIN,2
SZ000008440,2008-03-22,TMAX,55
SZ000008440,2008-04-16,TMIN,4
SZ000008440,2008-04-16,TMAX,124
SZ000008440,2011-10-08,TMIN,67
SZ000008440,2011-10-08,TMAX,99
SZ000008440,2014-05-09,TMAX,210
SZ000008440,2005-05-18,TMAX,131
SZ000008440,2015-07-24,TMIN,178
SZ000008440,2010-12-30,TMAX,25
SZ000008440,2010-01-24,TMAX,33
SZ000008440,2015-11-04,TMIN,45
SZ000008440,2010-01-24,TMIN,-41
SZ000008440,2015-11-04,TMAX,119
SZ000008440,2007-06-04,TMIN,111
SZ000008440,2010-10-26,TMIN,39
SZ000008440,2007-06-04,TMAX,249
SZ000008440,2015-01-06,TMAX,-7
SZ000008440,2015-01-06,TMIN,-50
SZ000008440,2006-01-21,TMAX,95
SZ000008440,2009-12-02,TMIN,-8
SZ000008440,2009-12-02,TMAX,66
SZ000008440,2007-10-08,TMIN,95
SZ000008440,2005-05-18,TMIN,81
SZ000008440,2007-10-08,TMAX,185
SZ000008440,2008-02-23,TMAX,141
SZ000008440,2005-01-09,TMIN,9
SZ000008440,2005-09-11,TMIN,142
SZ000008440,2014-05-03,TMIN,72
SZ000008440,2014-05-03,TMAX,135
SZ000008440,2014-12-10,TMAX,38
SZ000008440,2007-06-21,TMIN,151
SZ000008440,2015-01-03,TMIN,-24
SZ000008440,2014-12-10,TMIN,-26
SZ000008440,2005-10-04,TMAX,155
SZ000008440,2009-11-25,TMAX,133
SZ000008440,2009-11-25,TMIN,10
SZ000008440,2015-01-03,TMAX,106
SZ000008440,2007-03-29,TMAX,149
SZ000008440,2006-02-10,TMAX,39
SZ000008440,2007-12-05,TMIN,0
SZ000008440,2015-05-01,TMAX,145
SZ000008440,2012-01-29,TMAX,28
SZ000008440,2012-01-29,TMIN,14
SZ000008440,2008-09-15,TMIN,79
SZ000008440,2008-09-15,TMAX,150
SZ000008440,2014-01-27,TMAX,75
SZ000008440,2014-05-09,TMIN,106
SZ000008440,2005-01-09,TMAX,136
SZ000008440,2015-02-07,TMAX,-9
SZ000008440,2014-01-27,TMIN,-17
SZ000008440,2014-07-13,TMAX,229
SZ000008440,2008-02-23,TMIN,-2
SZ000008440,2015-02-07,TMIN,-26
SZ000008440,2005-05-01,TMAX,280
SZ000008440,2015-05-01,TMIN,116
SZ000008440,2006-01-21,TMIN,-19
SZ000008440,2012-02-18,TMAX,72
SZ000008440,2012-02-18,TMIN,-55
SZ000008440,2011-09-10,TMAX,297
SZ000008440,2011-12-22,TMIN,14
SZ000008440,2011-12-22,TMAX,62
SZ000008440,2014-05-12,TMAX,148
SZ000008440,2006-02-11,TMIN,-59
SZ000008440,2006-02-11,TMAX,37
SZ000008440,2012-03-02,TMIN,-1
SZ000008440,2012-03-02,TMAX,163
SZ000008440,2013-08-31,TMIN,123
SZ000008440,2013-08-31,TMAX,249
SZ000008440,2014-12-13,TMIN,23
SZ000008440,2014-12-13,TMAX,130
SZ000008440,2006-12-15,TMIN,-45
SZ000008440,2011-09-10,TMIN,146
SZ000008440,2006-12-15,TMAX,59
SZ000008440,2005-11-26,TMAX,30
SZ000008440,2008-11-17,TMIN,48
SZ000008440,2005-11-26,TMIN,-82
SZ000008440,2010-11-16,TMIN,48
SZ000008440,2015-02-09,TMAX,46
SZ000008440,2014-02-24,TMAX,132
SZ000008440,2015-02-09,TMIN,-6
SZ000008440,2014-02-24,TMIN,-9
SZ000008440,2012-09-13,TMAX,169
SZ000008440,2014-09-07,TMIN,147
SZ000008440,2014-09-07,TMAX,268
SZ000008440,2012-09-13,TMIN,88
SZ000008440,2010-09-17,TMIN,107
SZ000008440,2008-11-17,TMAX,104
SZ000008440,2013-06-04,TMAX,184
SZ000008440,2013-11-13,TMIN,16
SZ000008440,2013-11-13,TMAX,90
SZ000008440,2010-10-26,TMAX,95
SZ000008440,2013-02-25,TMIN,-47
SZ000008440,2005-03-01,TMIN,-98
SZ000008440,2005-03-01,TMAX,12
SZ000008440,2013-02-25,TMAX,6
SZ000008440,2012-08-07,TMIN,111
SZ000008440,2012-08-07,TMAX,246
SZ000008440,2006-01-03,TMAX,51
SZ000008440,2006-01-03,TMIN,12
SZ000008440,2014-10-30,TMIN,45
SZ000008440,2014-10-30,TMAX,159
SZ000008440,2015-08-07,TMIN,181
SZ000008440,2015-08-07,TMAX,358
SZ000008440,2010-03-23,TMAX,174
SZ000008440,2010-03-23,TMIN,27
SZ000008440,2015-09-28,TMAX,164
SZ000008440,2015-09-28,TMIN,104
SZ000008440,2006-03-03,TMIN,2
SZ000008440,2014-06-10,TMAX,302
SZ000008440,2006-03-03,TMAX,93
SZ000008440,2008-07-20,TMIN,155
SZ000008440,2008-07-20,TMAX,274
SZ000008440,2015-03-19,TMAX,172
SZ000008440,2014-05-12,TMIN,74
SZ000008440,2013-07-10,TMAX,269
SZ000008440,2013-07-10,TMIN,163
SZ000008440,2015-03-19,TMIN,25
SZ000008440,2014-06-10,TMIN,165
SZ000008440,2013-06-04,TMIN,85
SZ000008440,2012-08-22,TMAX,340
SZ000008440,2015-12-18,TMAX,73
SZ000008440,2009-04-11,TMIN,76
SZ000008440,2015-12-18,TMIN,21
SZ000008440,2010-12-04,TMIN,-90
SZ000008440,2005-03-31,TMAX,129
SZ000008440,2010-12-04,TMAX,-11
SZ000008440,2011-08-29,TMIN,102
SZ000008440,2011-08-29,TMAX,234
SZ000008440,2008-10-07,TMIN,108
SZ000008440,2008-10-07,TMAX,172
SZ000008440,2015-08-23,TMIN,139
SZ000008440,2015-08-23,TMAX,234
SZ000008440,2005-06-21,TMAX,301
SZ000008440,2015-01-01,TMIN,-44
SZ000008440,2005-06-21,TMIN,165
SZ000008440,2010-11-01,TMAX,151
SZ000008440,2011-05-01,TMIN,55
SZ000008440,2015-01-01,TMAX,20
SZ000008440,2009-01-23,TMAX,98
SZ000008440,2009-01-23,TMIN,27
SZ000008440,2015-06-28,TMIN,136
SZ000008440,2015-06-28,TMAX,289
SZ000008440,2009-01-28,TMAX,24
SZ000008440,2009-01-28,TMIN,-42
SZ000008440,2008-10-19,TMAX,169
SZ000008440,2008-10-19,TMIN,63
SZ000008440,2015-07-01,TMIN,167
SZ000008440,2009-02-19,TMAX,17
SZ000008440,2015-07-01,TMAX,348
SZ000008440,2011-12-12,TMAX,81
SZ000008440,2011-12-12,TMIN,-13
SZ000008440,2010-11-01,TMIN,58
SZ000008440,2013-03-29,TMAX,54
SZ000008440,2011-05-01,TMAX,203
SZ000008440,2009-11-09,TMIN,45
SZ000008440,2009-12-05,TMAX,63
SZ000008440,2009-12-05,TMIN,-27
SZ000008440,2005-09-10,TMIN,150
SZ000008440,2005-09-10,TMAX,251
SZ000008440,2012-06-23,TMAX,239
SZ000008440,2012-06-23,TMIN,108
SZ000008440,2005-03-31,TMIN,43
SZ000008440,2005-01-20,TMAX,82
SZ000008440,2006-06-13,TMAX,293
SZ000008440,2007-10-31,TMIN,78
SZ000008440,2005-01-20,TMIN,-4
SZ000008440,2007-10-31,TMAX,109
SZ000008440,2011-05-10,TMIN,120
SZ000008440,2008-01-25,TMAX,82
SZ000008440,2006-12-31,TMIN,45
SZ000008440,2010-06-23,TMAX,221
SZ000008440,2011-05-10,TMAX,255
SZ000008440,2010-06-23,TMIN,87
SZ000008440,2010-08-22,TMAX,294
SZ000008440,2010-08-22,TMIN,160
SZ000008440,2006-04-18,TMAX,167
SZ000008440,2006-04-18,TMIN,61
SZ000008440,2005-05-23,TMAX,162
SZ000008440,2005-05-23,TMIN,89
SZ000008440,2008-01-25,TMIN,18
SZ000008440,2009-11-09,TMAX,86
SZ000008440,2013-11-07,TMIN,88
SZ000008440,2013-11-07,TMAX,188
SZ000008440,2006-12-31,TMAX,126
SZ000008440,2009-02-19,TMIN,-42
SZ000008440,2013-03-29,TMIN,29
SZ000008440,2006-03-09,TMIN,66
SZ000008440,2013-01-21,TMAX,34
SZ000008440,2015-08-09,TMAX,218
SZ000008440,2013-01-21,TMIN,-46
SZ000008440,2010-02-14,TMIN,-39
SZ000008440,2010-02-14,TMAX,-13
SZ000008440,2015-08-09,TMIN,196
SZ000008440,2006-11-21,TMAX,102
SZ000008440,2006-11-21,TMIN,55
SZ000008440,2010-09-15,TMAX,236
SZ000008440,2010-09-15,TMIN,81
SZ000008440,2015-12-30,TMIN,21
SZ000008440,2007-09-23,TMIN,136
SZ000008440,2009-11-19,TMIN,36
SZ000008440,2010-03-11,TMAX,25
SZ000008440,2009-11-19,TMAX,108
SZ000008440,2007-09-23,TMAX,221
SZ000008440,2015-09-23,TMAX,145
SZ000008440,2005-05-07,TMIN,77
SZ000008440,2012-09-12,TMAX,189
SZ000008440,2012-09-12,TMIN,97
SZ000008440,2014-02-19,TMIN,30
SZ000008440,2015-09-23,TMIN,90
SZ000008440,2014-02-19,TMAX,105
SZ000008440,2014-03-13,TMAX,156
SZ000008440,2010-05-15,TMAX,129
SZ000008440,2010-05-15,TMIN,79
SZ000008440,2014-03-13,TMIN,7
SZ000008440,2010-08-09,TMIN,119
SZ000008440,2015-12-30,TMAX,60
SZ000008440,2010-03-11,TMIN,-61
SZ000008440,2013-07-22,TMIN,186
SZ000008440,2013-07-22,TMAX,311
SZ000008440,2006-03-09,TMAX,124
SZ000008440,2006-06-23,TMIN,165
SZ000008440,2006-01-05,TMAX,16
SZ000008440,2006-01-05,TMIN,-12
SZ000008440,2006-06-23,TMAX,272
SZ000008440,2013-05-04,TMAX,165
SZ000008440,2013-05-04,TMIN,84
SZ000008440,2009-07-24,TMAX,275
SZ000008440,2009-01-25,TMIN,-29
SZ000008440,2009-01-25,TMAX,43
SZ000008440,2009-07-24,TMIN,142
SZ000008440,2007-11-09,TMAX,85
SZ000008440,2006-06-07,TMIN,75
SZ000008440,2007-11-09,TMIN,-10
SZ000008440,2013-07-17,TMIN,160
SZ000008440,2006-06-07,TMAX,202
SZ000008440,2013-07-17,TMAX,285
SZ000008440,2013-03-17,TMIN,26
SZ000008440,2013-03-17,TMAX,76
SZ000008440,2013-11-20,TMIN,8
SZ000008440,2013-11-20,TMAX,33
SZ000008440,2005-09-01,TMAX,302
SZ000008440,2005-09-01,TMIN,150
SZ000008440,2015-04-22,TMIN,48
SZ000008440,2008-05-11,TMIN,103
SZ000008440,2015-04-22,TMAX,219
SZ000008440,2008-05-11,TMAX,224
SZ000008440,2011-11-23,TMAX,91
SZ000008440,2011-11-23,TMIN,-13
SZ000008440,2005-11-21,TMAX,69
SZ000008440,2010-08-09,TMAX,290
SZ000008440,2005-11-21,TMIN,-55
SZ000008440,2006-06-16,TMIN,166
SZ000008440,2014-10-16,TMAX,167
SZ000008440,2015-03-01,TMAX,85
SZ000008440,2010-10-16,TMAX,89
SZ000008440,2010-10-16,TMIN,69
SZ000008440,2015-03-01,TMIN,1
SZ000008440,2012-03-03,TMAX,178
SZ000008440,2011-04-28,TMAX,185
SZ000008440,2011-04-28,TMIN,55
SZ000008440,2012-11-20,TMIN,36
SZ000008440,2012-11-20,TMAX,51
SZ000008440,2008-08-09,TMIN,133
SZ000008440,2005-11-11,TMIN,30
SZ000008440,2005-11-11,TMAX,132
SZ000008440,2014-10-16,TMIN,126
SZ000008440,2014-03-07,TMIN,-12
SZ000008440,2013-01-01,TMIN,-15
SZ000008440,2013-01-01,TMAX,72
SZ000008440,2010-09-18,TMAX,174
SZ000008440,2007-08-27,TMAX,293
SZ000008440,2007-08-27,TMIN,160
SZ000008440,2007-06-02,TMAX,192
SZ000008440,2015-09-16,TMIN,140
SZ000008440,2015-09-16,TMAX,268
SZ000008440,2009-06-04,TMIN,104
SZ000008440,2009-06-04,TMAX,242
SZ000008440,2009-09-10,TMAX,240
SZ000008440,2009-09-10,TMIN,102
SZ000008440,2014-08-06,TMIN,126
SZ000008440,2014-03-07,TMAX,119
SZ000008440,2014-08-06,TMAX,240
SZ000008440,2007-06-01,TMAX,157
SZ000008440,2012-03-03,TMIN,3
SZ000008440,2012-03-29,TMAX,207
SZ000008440,2015-03-03,TMAX,124
SZ000008440,2015-03-03,TMIN,20
SZ000008440,2008-09-12,TMAX,178
SZ000008440,2008-09-12,TMIN,130
SZ000008440,2009-10-08,TMAX,206
SZ000008440,2007-01-04,TMAX,73
SZ000008440,2007-01-04,TMIN,32
SZ000008440,2010-08-28,TMIN,96
SZ000008440,2010-08-28,TMAX,202
SZ000008440,2015-01-02,TMIN,-59
SZ000008440,2014-01-20,TMAX,55
SZ000008440,2014-01-20,TMIN,30
SZ000008440,2014-04-11,TMIN,50
SZ000008440,2007-06-09,TMAX,286
SZ000008440,2015-01-02,TMAX,39
SZ000008440,2014-09-09,TMIN,164
SZ000008440,2010-09-26,TMIN,52
SZ000008440,2007-10-10,TMIN,104
SZ000008440,2010-09-26,TMAX,133
SZ000008440,2007-10-10,TMAX,168
SZ000008440,2007-06-01,TMIN,103
SZ000008440,2007-03-14,TMAX,164
SZ000008440,2007-03-14,TMIN,15
SZ000008440,2010-01-31,TMAX,7
SZ000008440,2014-09-09,TMAX,243
SZ000008440,2010-01-31,TMIN,-73
SZ000008440,2014-04-11,TMAX,213
SZ000008440,2007-06-09,TMIN,149
SZ000008440,2007-06-02,TMIN,110
SZ000008440,2008-01-07,TMIN,-5
SZ000008440,2008-08-09,TMAX,249
SZ000008440,2011-01-09,TMAX,112
SZ000008440,2006-05-29,TMIN,83
SZ000008440,2013-11-26,TMAX,28
SZ000008440,2011-01-09,TMIN,46
SZ000008440,2006-05-29,TMAX,199
SZ000008440,2014-06-13,TMIN,159
SZ000008440,2014-06-13,TMAX,268
SZ000008440,2010-02-06,TMAX,26
SZ000008440,2010-02-06,TMIN,-19
SZ000008440,2005-02-10,TMIN,-40
SZ000008440,2005-02-10,TMAX,88
SZ000008440,2011-02-17,TMAX,85
SZ000008440,2011-02-17,TMIN,-3
SZ000008440,2013-11-26,TMIN,-3
SZ000008440,2006-06-09,TMIN,80
SZ000008440,2006-06-09,TMAX,238
SZ000008440,2008-05-14,TMAX,221
SZ000008440,2005-02-13,TMIN,9
SZ000008440,2005-02-13,TMAX,85
SZ000008440,2014-05-19,TMAX,218
SZ000008440,2014-05-19,TMIN,118
SZ000008440,2015-05-11,TMAX,266
SZ000008440,2015-05-11,TMIN,75
SZ000008440,2008-05-14,TMIN,106
SZ000008440,2014-04-21,TMAX,148
SZ000008440,2014-04-02,TMAX,177
SZ000008440,2014-04-02,TMIN,62
SZ000008440,2014-04-21,TMIN,86
SZ000008440,2006-06-13,TMIN,136
SZ000008440,2005-04-22,TMIN,22
SZ000008440,2005-04-22,TMAX,183
SZ000008440,2006-07-16,TMIN,174
SZ000008440,2006-03-21,TMAX,106
SZ000008440,2008-01-07,TMAX,122
SZ000008440,2012-11-24,TMIN,36
SZ000008440,2006-03-21,TMIN,50
SZ000008440,2009-02-20,TMIN,-58
SZ000008440,2009-02-20,TMAX,45
SZ000008440,2010-09-18,TMIN,80
SZ000008440,2007-10-04,TMIN,144
SZ000008440,2007-10-04,TMAX,191
SZ000008440,2006-03-23,TMAX,142
SZ000008440,2006-03-23,TMIN,61
SZ000008440,2013-11-12,TMAX,72
SZ000008440,2013-11-12,TMIN,-1
SZ000008440,2012-07-20,TMIN,152
SZ000008440,2012-07-20,TMAX,225
SZ000008440,2009-09-19,TMIN,138
SZ000008440,2009-09-19,TMAX,216
SZ000008440,2006-05-23,TMAX,182
SZ000008440,2012-11-24,TMAX,98
SZ000008440,2006-05-23,TMIN,89
SZ000008440,2006-01-20,TMIN,3
SZ000008440,2005-09-24,TMIN,93
SZ000008440,2015-02-10,TMIN,-52
SZ000008440,2006-01-20,TMAX,92
SZ000008440,2015-02-10,TMAX,49
SZ000008440,2005-09-24,TMAX,224
SZ000008440,2008-10-09,TMAX,192
SZ000008440,2008-10-09,TMIN,114
SZ000008440,2006-07-16,TMAX,301
SZ000008440,2006-06-16,TMAX,291
SZ000008440,2014-11-16,TMIN,65
SZ000008440,2014-11-16,TMAX,124
SZ000008440,2012-03-08,TMAX,89
SZ000008440,2008-04-27,TMAX,229
SZ000008440,2014-05-31,TMIN,98
SZ000008440,2014-05-31,TMAX,200
SZ000008440,2011-12-31,TMAX,66
SZ000008440,2011-12-31,TMIN,2
SZ000008440,2010-08-19,TMAX,277
SZ000008440,2013-11-28,TMAX,25
SZ000008440,2013-11-28,TMIN,-52
SZ000008440,2010-08-14,TMIN,142
SZ000008440,2014-01-21,TMAX,60
SZ000008440,2014-01-21,TMIN,28
SZ000008440,2010-08-14,TMAX,204
SZ000008440,2013-06-19,TMAX,315
SZ000008440,2008-04-27,TMIN,53
SZ000008440,2013-06-19,TMIN,182
SZ000008440,2009-04-25,TMAX,204
SZ000008440,2008-07-17,TMAX,246
SZ000008440,2008-07-17,TMIN,147
SZ000008440,2008-08-25,TMIN,144
SZ000008440,2008-08-25,TMAX,243
SZ000008440,2005-10-16,TMAX,135
SZ000008440,2015-06-30,TMIN,152
SZ000008440,2006-10-18,TMAX,146
SZ000008440,2005-10-16,TMIN,63
SZ000008440,2006-10-18,TMIN,67
SZ000008440,2005-01-18,TMIN,-26
SZ000008440,2005-01-18,TMAX,71
SZ000008440,2014-07-21,TMAX,179
SZ000008440,2009-04-25,TMIN,52
SZ000008440,2014-07-21,TMIN,143
SZ000008440,2014-07-12,TMAX,230
SZ000008440,2007-09-09,TMAX,210
SZ000008440,2012-02-17,TMIN,-33
SZ000008440,2011-09-15,TMAX,227
SZ000008440,2007-02-24,TMIN,61
SZ000008440,2009-12-20,TMAX,-2
SZ000008440,2009-12-20,TMIN,-126
SZ000008440,2011-09-15,TMIN,114
SZ000008440,2007-02-24,TMAX,130
SZ000008440,2005-01-10,TMIN,-10
SZ000008440,2008-11-10,TMIN,79
SZ000008440,2008-11-10,TMAX,152
SZ000008440,2009-09-18,TMIN,123
SZ000008440,2006-11-04,TMIN,-11
SZ000008440,2005-07-24,TMAX,249
SZ000008440,2014-07-12,TMIN,146
SZ000008440,2006-11-04,TMAX,87
SZ000008440,2005-12-07,TMAX,59
SZ000008440,2005-07-24,TMIN,159
SZ000008440,2009-09-18,TMAX,213
SZ000008440,2014-02-25,TMIN,-13
SZ000008440,2014-02-25,TMAX,121
SZ000008440,2010-08-19,TMIN,144
SZ000008440,2012-11-13,TMAX,101
SZ000008440,2012-11-13,TMIN,43
SZ000008440,2012-04-05,TMAX,143
SZ000008440,2012-04-05,TMIN,73
SZ000008440,2014-12-23,TMIN,-37
SZ000008440,2007-09-09,TMIN,96
SZ000008440,2014-12-23,TMAX,106
SZ000008440,2005-12-07,TMIN,9
SZ000008440,2015-10-24,TMAX,156
SZ000008440,2015-10-24,TMIN,52
SZ000008440,2012-07-19,TMIN,164
SZ000008440,2013-01-13,TMIN,13
SZ000008440,2007-06-19,TMIN,150
SZ000008440,2007-06-19,TMAX,292
SZ000008440,2014-02-10,TMIN,11
SZ000008440,2015-02-08,TMAX,52
SZ000008440,2015-02-08,TMIN,-57
SZ000008440,2013-02-21,TMAX,6
SZ000008440,2013-02-21,TMIN,-18
SZ000008440,2015-10-18,TMAX,122
SZ000008440,2010-02-25,TMAX,109
SZ000008440,2010-02-25,TMIN,43
SZ000008440,2015-10-18,TMIN,62
SZ000008440,2013-10-23,TMIN,97
SZ000008440,2006-11-15,TMIN,45
SZ000008440,2014-02-10,TMAX,55
SZ000008440,2012-10-11,TMAX,184
SZ000008440,2011-05-02,TMIN,64
SZ000008440,2011-05-02,TMAX,223
SZ000008440,2013-05-17,TMAX,144
SZ000008440,2013-05-17,TMIN,74
SZ000008440,2012-03-14,TMIN,3
SZ000008440,2012-03-14,TMAX,173
SZ000008440,2011-02-10,TMAX,97
SZ000008440,2011-02-10,TMIN,-44
SZ000008440,2006-03-19,TMAX,105
SZ000008440,2006-03-19,TMIN,17
SZ000008440,2013-10-23,TMAX,152
SZ000008440,2009-04-11,TMAX,206
SZ000008440,2012-10-11,TMIN,126
SZ000008440,2013-09-20,TMAX,222
SZ000008440,2013-09-20,TMIN,75
SZ000008440,2007-10-09,TMIN,73
SZ000008440,2012-07-19,TMAX,283
SZ000008440,2012-02-06,TMIN,-112
SZ000008440,2012-02-06,TMAX,-48
SZ000008440,2005-08-28,TMAX,234
SZ000008440,2005-08-28,TMIN,150
SZ000008440,2013-10-04,TMIN,129
SZ000008440,2013-10-04,TMAX,189
SZ000008440,2015-06-30,TMAX,320
SZ000008440,2013-09-13,TMIN,85
SZ000008440,2013-09-13,TMAX,197
SZ000008440,2011-06-19,TMAX,199
SZ000008440,2011-06-19,TMIN,108
SZ000008440,2006-07-22,TMAX,331
SZ000008440,2007-04-10,TMAX,208
SZ000008440,2007-04-10,TMIN,54
SZ000008440,2006-03-12,TMAX,25
SZ000008440,2006-03-12,TMIN,-42
SZ000008440,2006-07-22,TMIN,185
SZ000008440,2013-09-24,TMAX,215
SZ000008440,2013-09-24,TMIN,81
SZ000008440,2013-01-13,TMAX,43
SZ000008440,2006-06-19,TMAX,306
SZ000008440,2006-06-19,TMIN,165
SZ000008440,2007-11-22,TMAX,91
SZ000008440,2007-11-22,TMIN,61
SZ000008440,2005-02-09,TMIN,-45
SZ000008440,2006-11-15,TMAX,174
SZ000008440,2005-02-09,TMAX,66
SZ000008440,2007-10-09,TMAX,173
SZ000008440,2012-02-17,TMAX,63
SZ000008440,2013-02-15,TMAX,53
SZ000008440,2007-07-05,TMAX,178
SZ000008440,2007-07-05,TMIN,108
SZ000008440,2009-03-29,TMAX,99
SZ000008440,2009-03-29,TMIN,35
SZ000008440,2010-08-29,TMIN,74
SZ000008440,2010-08-25,TMAX,267
SZ000008440,2010-08-25,TMIN,97
SZ000008440,2012-03-18,TMAX,116
SZ000008440,2012-03-18,TMIN,38
SZ000008440,2015-07-23,TMAX,286
SZ000008440,2011-05-16,TMIN,44
SZ000008440,2011-05-16,TMAX,176
SZ000008440,2015-07-23,TMIN,189
SZ000008440,2008-06-21,TMIN,148
SZ000008440,2006-09-11,TMIN,151
SZ000008440,2010-08-29,TMAX,194
SZ000008440,2008-06-21,TMAX,303
SZ000008440,2006-09-11,TMAX,244
SZ000008440,2007-03-08,TMAX,95
SZ000008440,2005-08-19,TMAX,249
SZ000008440,2005-08-19,TMIN,146
SZ000008440,2012-08-19,TMAX,324
SZ000008440,2014-06-24,TMIN,151
SZ000008440,2014-06-24,TMAX,214
SZ000008440,2015-06-27,TMAX,292
SZ000008440,2015-06-27,TMIN,156
SZ000008440,2007-02-12,TMAX,100
SZ000008440,2012-08-19,TMIN,162
SZ000008440,2007-02-12,TMIN,53
SZ000008440,2015-04-13,TMAX,219
SZ000008440,2007-03-08,TMIN,22
SZ000008440,2005-05-02,TMAX,254
SZ000008440,2009-06-14,TMAX,300
SZ000008440,2010-12-16,TMIN,-69
SZ000008440,2012-03-08,TMIN,33
SZ000008440,2009-01-29,TMAX,15
SZ000008440,2009-01-29,TMIN,2
SZ000008440,2014-04-23,TMIN,100
SZ000008440,2014-04-23,TMAX,198
SZ000008440,2005-05-07,TMAX,137
SZ000008440,2011-05-09,TMAX,274
SZ000008440,2010-03-15,TMAX,96
SZ000008440,2010-03-15,TMIN,-15
SZ000008440,2011-05-09,TMIN,99
SZ000008440,2010-11-27,TMIN,-64
SZ000008440,2009-06-14,TMIN,131
SZ000008440,2015-01-08,TMIN,-40
SZ000008440,2015-01-08,TMAX,74
SZ000008440,2009-12-16,TMIN,-29
SZ000008440,2005-12-24,TMAX,21
SZ000008440,2005-10-13,TMIN,80
SZ000008440,2005-10-13,TMAX,186
SZ000008440,2005-12-24,TMIN,-43
SZ000008440,2009-12-16,TMAX,-15
SZ000008440,2005-02-27,TMAX,18
SZ000008440,2010-11-27,TMAX,-13
SZ000008440,2011-12-23,TMIN,21
SZ000008440,2011-12-23,TMAX,77
SZ000008440,2009-06-23,TMAX,193
SZ000008440,2009-06-23,TMIN,118
SZ000008440,2005-02-27,TMIN,-58
SZ000008440,2005-05-02,TMIN,124
SZ000008440,2010-12-16,TMAX,-6
SZ000008440,2013-07-07,TMIN,146
SZ000008440,2005-10-24,TMAX,156
SZ000008440,2015-04-13,TMIN,53
SZ000008440,2010-06-11,TMIN,150
SZ000008440,2012-12-14,TMIN,-16
SZ000008440,2006-06-05,TMAX,203
SZ000008440,2008-03-26,TMAX,110
SZ000008440,2011-10-16,TMIN,60
SZ000008440,2011-06-23,TMIN,153
SZ000008440,2011-06-23,TMAX,216
SZ000008440,2013-01-08,TMIN,-1
SZ000008440,2009-06-13,TMIN,112
SZ000008440,2008-08-10,TMIN,115
SZ000008440,2013-01-08,TMAX,34
SZ000008440,2011-10-16,TMAX,147
SZ000008440,2010-01-29,TMIN,-22
SZ000008440,2010-01-29,TMAX,24
SZ000008440,2006-06-05,TMIN,73
SZ000008440,2009-06-13,TMAX,262
SZ000008440,2008-08-10,TMAX,286
SZ000008440,2010-07-21,TMAX,328
SZ000008440,2012-06-09,TMAX,217
SZ000008440,2012-06-09,TMIN,127
SZ000008440,2006-09-12,TMAX,256
SZ000008440,2012-07-30,TMAX,273
SZ000008440,2015-07-09,TMIN,136
SZ000008440,2012-07-30,TMIN,128
SZ000008440,2005-01-11,TMAX,88
SZ000008440,2006-09-12,TMIN,138
SZ000008440,2005-01-11,TMIN,-17
SZ000008440,2013-02-15,TMIN,-14
SZ000008440,2015-07-09,TMAX,259
SZ000008440,2010-07-21,TMIN,179
SZ000008440,2008-03-26,TMIN,11
SZ000008440,2012-12-14,TMAX,65
SZ000008440,2013-12-31,TMIN,-36
SZ000008440,2008-07-06,TMIN,138
SZ000008440,2011-07-17,TMAX,227
SZ000008440,2009-05-18,TMIN,112
SZ000008440,2015-02-12,TMIN,-47
SZ000008440,2009-05-18,TMAX,202
SZ000008440,2011-07-17,TMIN,126
SZ000008440,2007-10-23,TMIN,38
SZ000008440,2007-10-23,TMAX,63
SZ000008440,2015-02-12,TMAX,51
SZ000008440,2012-10-01,TMIN,104
SZ000008440,2012-10-01,TMAX,173
SZ000008440,2010-06-11,TMAX,252
SZ000008440,2005-01-10,TMAX,106
SZ000008440,2005-04-06,TMAX,198
SZ000008440,2005-04-06,TMIN,93
SZ000008440,2013-06-29,TMIN,116
SZ000008440,2007-08-15,TMAX,321
SZ000008440,2008-07-06,TMAX,198
SZ000008440,2007-08-15,TMIN,194
SZ000008440,2015-04-25,TMAX,195
SZ000008440,2015-04-25,TMIN,117
SZ000008440,2015-02-01,TMIN,-2
SZ000008440,2015-02-01,TMAX,26
SZ000008440,2013-06-29,TMAX,157
SZ000008440,2015-07-13,TMAX,315
SZ000008440,2009-04-16,TMIN,78
SZ000008440,2015-07-13,TMIN,185
